gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
583462764	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:7250	Animalia	Chordata	Mammalia	Scandentia	Tupaiidae	Tupaia	Tupaia montana		SPECIES	Tupaia montana Thomas, 1892	MY	unspecified	66522820-055c-11d8-b84e-b8a03c50a862	5.5	117.0							1933-01-01T01:00Z			1933	2436299	2436299	PRESERVED_SPECIMEN	CAS	MAM	7250			CC0_1_0					2016-08-04T02:58Z		RECORDED_DATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
932754782	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Callosciurus	Callosciurus prevostii		SPECIES	Callosciurus prevostii (Desmarest, 1822)	MY	Tabin Wildlife Reserve, Sabah/Borneo	bb646dff-a905-4403-a49b-6d378c2cf0d9	5.16667	118.75	250.0						2012-03-24T01:00Z	24	3	2012	2437397	2437397	HUMAN_OBSERVATION	naturgucker	naturgucker	1257141716			CC_BY_4_0		794562383			2016-08-04T02:48Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
93817258	b929f23d-290f-4e85-8f17-764c55b3b284	2d3ce22a-5aa3-400f-9562-7007c7976ad4	Animalia	Chordata	Mammalia	Rodentia	Muridae	Niviventer	Niviventer cremoriventer		SPECIES	Niviventer cremoriventer (Miller, 1900)	MY	Tawau, Cocoa Research Station, Quoin Hill	90cc71b0-055b-11d8-b84e-b8a03c50a862	4.41667	118.017											2439054	2439054	PRESERVED_SPECIMEN	BPBM	VZ-BBM-BO	15209		K M Helgen, 2007	CC0_1_0	Bernice Pauahi Bishop Museum	B L Lim			2016-08-04T14:57Z		GEODETIC_DATUM_ASSUMED_WGS84
1305124107	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/368925	Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo	Pongo pygmaeus		SPECIES	Pongo pygmaeus (Linnaeus, 1760)	MY		28eb1a3f-1c15-4a95-931a-4af90ecb574d	5.8815	116.16628	31365.0						2010-08-16T02:00Z	16	8	2010	5219532	5219532	HUMAN_OBSERVATION	iNaturalist	Observations	368925			CC_BY_NC_4_0	Gi Mi	Gi Mi			2016-09-06T17:20Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1144862289	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/30064d801-39ef-4744-8df6-5d36ed0a7114	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Emballonura	Emballonura alecto		SPECIES	Emballonura alecto (Eydoux & Gervais, 1836)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-22T01:00Z	22	1	2007	2433121	2433121	MATERIAL_SAMPLE	USNM	Mammals	10952368			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144863239	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3038bcdc2-7512-4b38-b0fa-a9be32ebfc09	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros bicolor		SPECIES	Hipposideros bicolor (Temminck, 1834)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-30T01:00Z	30	1	2007	5218592	5218592	MATERIAL_SAMPLE	USNM	Mammals	10952544			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144864560	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/307e086cd-0595-4029-a5df-4653ff3a2ee5	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-23T01:00Z	23	1	2007	5218596	5218596	MATERIAL_SAMPLE	USNM	Mammals	10952099			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144865898	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/30c676a8d-a2f5-4556-bf67-10009eace259	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus borneensis		SPECIES	Rhinolophus borneensis Peters, 1861	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-21T01:00Z	21	1	2007	2432654	2432654	MATERIAL_SAMPLE	USNM	Mammals	10951376			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144876458	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/32fe02eaa-2dc4-4f9a-b3c8-cc60f60f6ac1	Animalia	Chordata	Mammalia	Rodentia	Muridae	Sundamys	Sundamys muelleri		SPECIES	Sundamys muelleri (Jentink, 1879)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-26T01:00Z	26	1	2007	2438465	2438465	MATERIAL_SAMPLE	USNM	Mammals	10952914			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144878466	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/336ab096f-df63-4957-a95d-c64654d1c792	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cineraceus		SPECIES	Hipposideros cineraceus Blyth, 1853	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-31T01:00Z	31	1	2007	5218587	5218587	MATERIAL_SAMPLE	USNM	Mammals	10953114			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144878476	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/336b5cd97-d553-427c-a99e-4c06cf2d9853	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus philippinensis		SPECIES	Rhinolophus philippinensis Waterhouse, 1843	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-25T01:00Z	25	1	2007	2432649	2432649	MATERIAL_SAMPLE	USNM	Mammals	10953205			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144881912	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/342afafc9-0a08-4014-bfea-d5a22c34b16b	Animalia	Chordata	Mammalia	Rodentia	Muridae	Sundamys	Sundamys muelleri		SPECIES	Sundamys muelleri (Jentink, 1879)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-17T01:00Z	17	1	2005	2438465	2438465	MATERIAL_SAMPLE	USNM	Mammals	11780481	8701		CC_BY_NC_4_0		D. Wilson			2016-08-04T01:44Z		GEODETIC_DATUM_ASSUMED_WGS84
1144887421	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/354e5c370-ba96-4c1d-a93d-62fc855ccac8	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis			GENUS	Myotis Kaup, 1829	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-23T01:00Z	23	1	2007	2432384		MATERIAL_SAMPLE	USNM	Mammals	11781103	KMH 2526		CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144889604	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/35c0df6fe-a271-405a-9b45-17028264066c	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis			GENUS	Myotis Kaup, 1829	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-22T01:00Z	22	1	2007	2432384		MATERIAL_SAMPLE	USNM	Mammals	10952355			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144890467	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/35f1dabf6-f41a-4512-b584-243f2b285a69	Animalia	Chordata	Mammalia	Rodentia	Muridae	Maxomys	Maxomys rajah		SPECIES	Maxomys rajah (Thomas, 1894)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-22T01:00Z	22	1	2007	2438847	2438847	MATERIAL_SAMPLE	USNM	Mammals	10952342			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144899374	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/37d2947d9-6475-48c6-a085-78895551c13b	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus philippinensis		SPECIES	Rhinolophus philippinensis Waterhouse, 1843	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-31T01:00Z	31	1	2007	2432649	2432649	MATERIAL_SAMPLE	USNM	Mammals	10953123			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144900802	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/38222d7ce-c876-4744-a67f-553507627565	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus	Cynopterus brachyotis		SPECIES	Cynopterus brachyotis (Müller, 1838)	MY	Ulu Tatau, Samarkan Nursery	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515							2005-02-02T01:00Z	2	2	2005	2432837	2432837	MATERIAL_SAMPLE	USNM	Mammals	10949903			CC_BY_NC_4_0		K. Helgen			2016-08-04T01:44Z		GEODETIC_DATUM_ASSUMED_WGS84
1144901735	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3850d00ff-a8f0-4508-bdfc-5d61abde3193	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros galeritus		SPECIES	Hipposideros galeritus Cantor, 1846	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-22T01:00Z	22	1	2007	5218606	5218606	MATERIAL_SAMPLE	USNM	Mammals	10952379			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144908339	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39afb1e98-1ed5-4e0b-a6bb-90f1a05bb62d	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros galeritus		SPECIES	Hipposideros galeritus Cantor, 1846	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-22T01:00Z	22	1	2007	5218606	5218606	MATERIAL_SAMPLE	USNM	Mammals	10952380			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144919966	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3c1b6e6bf-9241-4231-a9c8-5e81c7b1f6ac	Animalia	Chordata	Mammalia	Rodentia	Muridae	Niviventer	Niviventer cremoriventer		SPECIES	Niviventer cremoriventer (Miller, 1900)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-23T01:00Z	23	1	2005	2439054	2439054	MATERIAL_SAMPLE	USNM	Mammals	10949868			CC_BY_NC_4_0		K. Helgen			2016-08-04T01:44Z		GEODETIC_DATUM_ASSUMED_WGS84
1144920453	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3c35a9fa2-3f32-4c35-99b9-b6e876023039	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros bicolor		SPECIES	Hipposideros bicolor (Temminck, 1834)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-30T01:00Z	30	1	2007	5218592	5218592	MATERIAL_SAMPLE	USNM	Mammals	10952503			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144925676	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3d4edf72b-4797-4fbc-ab9e-21cb3d71f4c5	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus borneensis		SPECIES	Rhinolophus borneensis Peters, 1861	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-16T01:00Z	16	1	2005	2432654	2432654	MATERIAL_SAMPLE	USNM	Mammals	11780484	8683		CC_BY_NC_4_0		D. Wilson			2016-08-04T01:44Z		GEODETIC_DATUM_ASSUMED_WGS84
1144932653	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ec136007-d9b2-4c1e-b1ca-793a5ec9e429	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Macroglossus	Macroglossus minimus		SPECIES	Macroglossus minimus (E. Geoffroy, 1810)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-18T01:00Z	18	1	2005	5218625	5218625	MATERIAL_SAMPLE	USNM	Mammals	10949960			CC_BY_NC_4_0		D. Wilson			2016-08-04T01:44Z		GEODETIC_DATUM_ASSUMED_WGS84
1144932884	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ecdb7e90-0c90-43c0-9864-c3857295a505	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus philippinensis		SPECIES	Rhinolophus philippinensis Waterhouse, 1843	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-31T01:00Z	31	1	2007	2432649	2432649	MATERIAL_SAMPLE	USNM	Mammals	10953121			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144936609	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3f954a358-4fbf-4cd7-858a-4da8be864434	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros galeritus		SPECIES	Hipposideros galeritus Cantor, 1846	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-21T01:00Z	21	1	2007	5218606	5218606	MATERIAL_SAMPLE	USNM	Mammals	10951366			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1145050616	35720b3e-aded-4b83-b4f1-967f1d457d6a	http://arctos.database.museum/guid/CUMV:Mamm:22547?seid=2611292	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Emballonura			GENUS	Emballonura Temminck, 1838	MY	Borneo, Tawau Hills National Park, Botanical Gardens	cf9ceb80-9f3d-11da-b791-b8a03c50a862	4.39945	117.88691	279.0						2013-04-15T02:00Z	15	4	2013	2433119		PRESERVED_SPECIMEN	CUMV	Mammal specimens	22547		Ryan Shipley	CC0_1_0		Collector(s): Ryan Shipley			2016-08-27T06:39Z		COORDINATE_ROUNDED
1145386033	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:93105?seid=686491	Animalia	Chordata	Mammalia	Rodentia	Muridae	Paruromys	Paruromys dominator		SPECIES	Paruromys dominator (Thomas, 1921)	ID	Kecamatan: Rindingallo; Desa: Awan; Dusun: Rantekarua; Tana Toraja.	939ed180-aa7b-11db-8edf-b8a03c50a862	2.90217	119.69732			2130.0	0.0			2000-08-11T02:00Z	11	8	2000	2438520	2438520	PRESERVED_SPECIMEN	MSB	Mammal specimens	93105		unknown	CC0_1_0		Collector(s): Luis A. Ruedas			2016-08-27T07:04Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1145386074	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:93129?seid=342499	Animalia	Chordata	Mammalia	Rodentia	Muridae	Paruromys	Paruromys dominator		SPECIES	Paruromys dominator (Thomas, 1921)	ID	Kecamatan: Rindingallo; Desa Awan, Dusun: Rantekarua; Tana Toraja.	939ed180-aa7b-11db-8edf-b8a03c50a862	2.90217	119.69732			2150.0	0.0			2000-08-19T02:00Z	19	8	2000	2438520	2438520	PRESERVED_SPECIMEN	MSB	Mammal specimens	93129		unknown	CC0_1_0		Collector(s): Luis A. Ruedas			2016-08-27T07:04Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1145386146	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:93184?seid=1356613	Animalia	Chordata	Mammalia	Rodentia	Muridae	Paruromys	Paruromys dominator		SPECIES	Paruromys dominator (Thomas, 1921)	ID	Kecamatan: Rindingallo; Desa Awan, Dusun: Rantekarua; Tana Toraja.	939ed180-aa7b-11db-8edf-b8a03c50a862	2.90217	119.69732			2150.0	0.0			2000-08-16T02:00Z	16	8	2000	2438520	2438520	PRESERVED_SPECIMEN	MSB	Mammal specimens	93184		unknown	CC0_1_0		Collector(s): Sulawesi 2000, Luis A. Ruedas			2016-08-27T07:04Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1211790060	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:2510210095	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Callosciurus	Callosciurus notatus		SPECIES	Callosciurus notatus (Boddaert, 1785)	MY	Kuching, East Indies Island	ff418020-1d67-11d9-8435-b8a03c50a862	1.53333	110.33333							1891-09-27T01:00Z	27	9	1891	2437396	2437396	PRESERVED_SPECIMEN	ROM	Mammals	2510210095	LOT12		CC_BY_NC_4_0	Royal Ontario Museum; ROM	Unknown			2016-08-04T15:23Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1211808657	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:0112010005	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus barbatus		SPECIES	Sus barbatus Müller, 1838	MY	Baram	ff418020-1d67-11d9-8435-b8a03c50a862	4.58333	113.98333	3.71						1900-04-15T01:00Z	15	4	1900	2441222	2441222	PRESERVED_SPECIMEN	ROM	Mammals	0112010005	4		CC_BY_NC_4_0	Royal Ontario Museum; ROM	Hose, C			2016-08-04T15:23Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1211811785	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:90806	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY	Gomantong Forest Reserve, Along West Side Wall Outside Entrance To Simut Hitam Cave	ff418020-1d67-11d9-8435-b8a03c50a862	5.51667	118.06667							1982-10-12T01:00Z	12	10	1982	5218596	5218596	PRESERVED_SPECIMEN	ROM	Mammals	90806			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Francis, CM			2016-08-04T15:23Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1211811802	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:90830	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY	Gomantong Forest Reserve, Along West Side Wall Outside Entrance To Simut Hitam Cave	ff418020-1d67-11d9-8435-b8a03c50a862	5.51667	118.06667							1982-10-12T01:00Z	12	10	1982	5218596	5218596	PRESERVED_SPECIMEN	ROM	Mammals	90830			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Francis, CM			2016-08-04T15:23Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1211811823	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:90779	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY	Gomantong Forest Reserve, Along West Side Wall Outside Entrance To Simut Hitam Cave	ff418020-1d67-11d9-8435-b8a03c50a862	5.51667	118.06667							1982-10-12T01:00Z	12	10	1982	5218596	5218596	PRESERVED_SPECIMEN	ROM	Mammals	90779			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Francis, CM			2016-08-04T15:23Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1211811824	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:90768	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY	Gomantong Forest Reserve, Along West Side Wall Outside Entrance To Simut Hitam Cave	ff418020-1d67-11d9-8435-b8a03c50a862	5.51667	118.06667							1982-10-12T01:00Z	12	10	1982	5218596	5218596	PRESERVED_SPECIMEN	ROM	Mammals	90768			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Francis, CM			2016-08-04T15:23Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1211811827	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:90800	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY	Gomantong Forest Reserve, Along West Side Wall Outside Entrance To Simut Hitam Cave	ff418020-1d67-11d9-8435-b8a03c50a862	5.51667	118.06667							1982-10-12T01:00Z	12	10	1982	5218596	5218596	PRESERVED_SPECIMEN	ROM	Mammals	90800			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Francis, CM			2016-08-04T15:23Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1211811859	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:90783	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY	Gomantong Forest Reserve, Along West Side Wall Outside Entrance To Simut Hitam Cave	ff418020-1d67-11d9-8435-b8a03c50a862	5.51667	118.06667							1982-10-12T01:00Z	12	10	1982	5218596	5218596	PRESERVED_SPECIMEN	ROM	Mammals	90783			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Francis, CM			2016-08-04T15:23Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1211811866	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:90794	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY	Gomantong Forest Reserve, Along West Side Wall Outside Entrance To Simut Hitam Cave	ff418020-1d67-11d9-8435-b8a03c50a862	5.51667	118.06667							1982-10-12T01:00Z	12	10	1982	5218596	5218596	PRESERVED_SPECIMEN	ROM	Mammals	90794			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Francis, CM			2016-08-04T15:23Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1211813591	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:38680	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis mystacinus		SPECIES	Myotis mystacinus (Kuhl, 1817)	MY	1280 M S of Mount Kinabalu, Bundy Tuhan	ff418020-1d67-11d9-8435-b8a03c50a862	6.05	116.53333							1965-12-15T01:00Z	15	12	1965	2432401	2432401	PRESERVED_SPECIMEN	ROM	Mammals	38680	BL2837		CC_BY_NC_4_0	Royal Ontario Museum; ROM	Lim Boo-Liat			2016-08-04T15:23Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1147051722	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	18c8b012-2b2e-4e80-b8e8-ef976c59344e	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Presbytis	Presbytis rubicunda		SPECIES	Presbytis rubicunda (Müller, 1838)	MY	Tawau Hills Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	4.39936	117.8893							2013-05-08T02:00Z	8	5	2013	5219560	5219560	MACHINE_OBSERVATION	CLO	ML	473137			CC0_1_0		Kayleigh A Chalkowski		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147052834	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	1a21a9cf-8bed-4017-bec2-a757ad5b22b0	Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo	Pongo pygmaeus	wurmbii	SUBSPECIES	Pongo pygmaeus subsp. wurmbii Tiedemann, 1808	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2009-07-18T02:00Z	18	7	2009	5707418	5219532	MACHINE_OBSERVATION	CLO	ML	467159			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
